id;name;platform;publishers;publicationDate;globallySoldUnits;genres;criticScore;userScore;developers;summary;rating;series
wikidata_id_85571;Golf Club: Wasteland; PC;;2021-09-03;;;;;;;Teen;
wikidata_id_85572;Block City: Bus Edition; PC;;2021-12-15;;;;;;;;
wikidata_id_85573;Stranger of Paradise: Final Fantasy Origin; PlayStation 4;;2022-03-18;;;;;;;Mature 17+;Final Fantasy
wikidata_id_85574;Sporty Peppers; PC;;2022-04-16;;;;;;;;
wikidata_id_85575;Mad Streets; PC;;2022-03-14;;;;;;;Teen;
wikidata_id_85576;Wytchwood; Xbox One;;2021-12-09;;;;;;;Everyone 10+;
wikidata_id_85577;Blacken Slash; PC;;2022-07-22;;;;;;;;
wikidata_id_85578;TukTuk; PC;;2022-04-15;;;;;;;;
wikidata_id_85580;Adventure Bit; PC;;2021-01-11;;;;;;;;
wikidata_id_85581;Roar of Revenge; PC;;2021-10-04;;;;;;;;
wikidata_id_85582;Tokyo Rogue; PC;;2022-07-15;;;;;;;;
wikidata_id_85583;Expeditions: Rome; PC;;2022-01-20;;;;;;;;
wikidata_id_85584;WWE 2K22; PlayStation 4;;2022-03-11;;;;;;;Teen;WWE 2K
wikidata_id_85586;AURUM; PC;;2022-04-15;;;;;;;;
wikidata_id_85587;Crysis Remastered Trilogy; PlayStation 4;;2021-10-15;;;;;;;;Crysis
wikidata_id_85588;Assault Bots; PC;;2022-04-15;;;;;;;;
wikidata_id_85590;Bright Memory: Infinite; Xbox Series X;;2021-11-11;;;;;;;Rating Pending;
wikidata_id_85591;Olija; PC;;2021-01-28;;;;;;;Teen;
wikidata_id_85592;Zoo Tales; PC;;2022-04-14;;;;;;;;
wikidata_id_85593;Retro Kart Rush; PC;;2022-03-10;;;;;;;;
wikidata_id_85595;...Knew the Beginning; PC;;2022-04-15;;;;;;;;
wikidata_id_85596;SCP: Abhorrent; PC;;2022-03-12;;;;;;;;
wikidata_id_85597;Wind Peaks; PC;;2020-07-29;;;;;;;Everyone;
wikidata_id_85598;Is It Wrong to Try to Pick Up Girls in a Dungeon? Infinite Combate; PlayStation 4;;2020-02-06;;;;;;;Teen;
wikidata_id_85600;Chef's Tail; PC;;2021-09-23;;;;;;;Everyone 10+;
wikidata_id_85601;Dummynation; PC;;2022-04-15;;;;;;;;
wikidata_id_85603;Battle Support; PC;;2022-04-17;;;;;;;;
wikidata_id_85605;Blade Assault; PC;;2022-01-17;;;;;;;;
wikidata_id_85607;Siren's Call; PC;;2022-04-15;;;;;;;;
wikidata_id_85609;Total Arcade Racing; Xbox Series X;;2021-05-07;;;;;;;Everyone;
wikidata_id_85611;SHINRAI - Broken Beyond Despair; Switch;;2021-10-29;;;;;;;Teen;
wikidata_id_85612;Package Inspector; PC;;2022-04-15;;;;;;;;
wikidata_id_85613;Little Ninja; PC;;2022-04-15;;;;;;;;
wikidata_id_85614;Base Craft: Desolate Survival; PC;;2022-04-15;;;;;;;;
wikidata_id_85615;WRC 10; Switch;;2021-09-02;;;;;;;Everyone;World Rally Championship
wikidata_id_85616;Story of Seasons: Pioneers of Olive Town; Switch;;2021-02-25;;;;;;;Everyone;Story of Seasons
wikidata_id_85618;illumizzle: Finding the lost light; PC;;2022-04-16;;;;;;;;
wikidata_id_85619;OlliOlli World; PlayStation 5;;2022-02-07;;;;;;;Everyone 10+;OlliOlli
wikidata_id_85620;No Time to Relax; Xbox One;;2020-02-24;;;;;;;Teen;
wikidata_id_85621;Puzzle: Nature; PC;;2022-04-16;;;;;;;;
wikidata_id_85624;The Hidden Ghost; PC;;2022-04-15;;;;;;;;
wikidata_id_85625;Forza Horizon 5; Xbox Series X;;2021-11-09;;;;;;;Everyone;Forza
wikidata_id_85626;Naraka: Bladepoint; PC;;2021-08-12;;;;;;;;
wikidata_id_85627;SaGa Frontier Remastered; Switch;;2021-04-15;;;;;;;Teen;
wikidata_id_85628;Trash Pit; PC;;2022-04-15;;;;;;;;
wikidata_id_85629;Metamorphosis; PlayStation 4;;2020-08-12;;;;;;;;
wikidata_id_85630;The Last of Us Part I (Firefly Edition); PlayStation 5;;2022-09-02;;;;;;;Mature 17+;
wikidata_id_85632;Irritability & Mood Swings; PC;;2022-04-16;;;;;;;;
wikidata_id_85633;PogoStickMiooooooon; PC;;2022-04-15;;;;;;;;
wikidata_id_85634;Hooked on You: A Dead by Daylight Dating Sim; PC;;2022-08-03;;;;;;;Teen;
wikidata_id_85635;Cursed to Golf; Xbox One;;2022-08-18;;;;;;;;
wikidata_id_85636;Easter Eggstravaganza; PC;;2022-04-15;;;;;;;;
wikidata_id_85638;Rhythm Journey; PC;;2022-04-16;;;;;;;;
wikidata_id_85639;Just a ball: Jumping in the space; PC;;2022-04-16;;;;;;;;
wikidata_id_85642;Witchtastic; PC;;2020-07-21;;;;;;;;
wikidata_id_85643;Eschatos; PC;;2022-01-13;;;;;;;Everyone 10+;
wikidata_id_85644;My Universe: Pet Clinic Cats & Dogs; Switch;;2020-12-03;;;;;;;Everyone;My Universe
wikidata_id_85645;Astrocat: Milky Way Journey; PC;;2022-04-15;;;;;;;;
wikidata_id_85646;PIPI IS YOU; PC;;2022-04-15;;;;;;;;
wikidata_id_85647;Z-Warp; Xbox One;;2022-04-06;;;;;;;;
wikidata_id_85648;Shadowrun: Dragonfall - Director's Cut; Xbox One;;2022-06-21;;;;;;;;
wikidata_id_85649;LiMiT's Escape Room Games; PC;;2022-04-17;;;;;;;;
wikidata_id_85650;Capture Creatures; PC;;2022-04-15;;;;;;;;
wikidata_id_85651;AIRBORNE; PC;;2022-04-16;;;;;;;;
wikidata_id_85653;Lab Remnants; PC;;2022-04-15;;;;;;;;
wikidata_id_85654;Zombo Buster Rising; Xbox One;;2021-10-22;;;;;;;Teen;
wikidata_id_85655;3D PUZZLE - Alchemist House; PC;;2022-04-15;;;;;;;;
wikidata_id_85656;Slaycation Paradise; PC;;2022-08-18;;;;;;;Mature 17+;
wikidata_id_85657;Crysis Remastered; Switch;;2020-07-23;;;;;;;Mature 17+;Crysis
wikidata_id_85658;SpiderHeck; PC;;2022-09-22;;;;;;;;
wikidata_id_85659;Death Park 2; Switch;;2020-09-20;;;;;;;Teen;Death Park
wikidata_id_85660;Tank De La Muerta; Switch;;2021-11-30;;;;;;;Everyone;
wikidata_id_85661;Dracula's Legacy Remastered; Xbox Series X;;2021-10-29;;;;;;;;
wikidata_id_85663;Little Bug; Xbox Series X;;2021-11-26;;;;;;;Everyone 10+;
wikidata_id_85665;The Idolmaster Starlit Season; PC;;2021-10-14;;;;;;;;The Idolmaster
wikidata_id_85666;Nobody Saves the World; Switch;;2022-01-18;;;;;;;Teen;
wikidata_id_85667;Maskmaker; PC;;2021-04-20;;;;;;;Everyone 10+;
wikidata_id_85669;Shakedown: Hawaii; Wii U;;2020-07-09;;;;;;;Teen;
wikidata_id_85671;PGA Tour 2K21; Xbox One;;2020-08-20;;;;;;;Everyone;PGA Tour
wikidata_id_85672;Isonzo; PC;;2022-09-13;;;;;;;;WW1 Game Series
wikidata_id_85673;Chicory: A Colorful Tale; PlayStation 5;;2021-06-10;;;;;;;Everyone;
wikidata_id_85674;Persona 4 Arena Ultimax; PC;;2022-03-17;;;;;;;Teen;Megami Tensei
wikidata_id_85675;Shakedown: Hawaii; PlayStation Vita;;2020-07-09;;;;;;;Teen;
wikidata_id_85676;Dead Cells: Fatal Falls; Switch;;2021-01-26;;;;;;;Teen;Dead Cells
wikidata_id_85678;Paper Shakespeare: The Legend of Rainbow Hollow; PC;;2020-08-18;;;;;;;;
wikidata_id_85680;The Quintessential Quintuplets ∬: Summer Memories Also Come in Five; PlayStation 4;;2021-03-25;;;;;;;;
wikidata_id_85682;Mortal Shell; PlayStation 4;;2020-08-18;;;;;;;Mature 17+;
wikidata_id_85683;Unbound: Worlds Apart; Switch;;2021-07-28;;;;;;;Everyone 10+;
wikidata_id_85684;Radon Break; Switch;;2022-04-07;;;;;;;Everyone;
wikidata_id_85685;NBA 2K22; PlayStation 4;;2021-09-10;;;;;;;Everyone;NBA 2K
wikidata_id_85687;Whiskey & Zombies; Xbox One;;2022-04-07;;;;;;;;
wikidata_id_85688;A Juggler's Tale; PC;;2021-09-29;;;;;;;Everyone 10+;
wikidata_id_85689;Dinosaur Shakespeare: To Date or Not To Date?; PC;;2020-02-13;;;;;;;;
wikidata_id_85691;The Ghost of Joe Papp: 101 Ways To Kill Writer's Block; PC;;2020-12-06;;;;;;;;
wikidata_id_85692;Furries & Scalies: Friendswood; PC;;2020-01-31;;;;;;;;
wikidata_id_85693;Football Manager 2021; Switch;;2020-11-24;;;;;;;Everyone;Football Manager
wikidata_id_85694;Furries & Scalies: Super Scary Halloween Spooky Times; PC;;2020-06-08;;;;;;;;
wikidata_id_85695;Furry Shakespeare: Love's Lizards Lost; PC;;2022-02-21;;;;;;;;
wikidata_id_85696;Paper Shakespeare: To Date or Not To Date? 2; PC;;2020-09-23;;;;;;;;
wikidata_id_85697;Furries & Scalies & Bears OH MY! 2: Return to Kale Bay; PC;;2021-04-29;;;;;;;;
wikidata_id_85698;Furry Shakespeare: Emperor Penguin Lear; PC;;2020-05-11;;;;;;;;
wikidata_id_85699;Mythos Ever After: A Cthulhu Dating Sim; PC;;2020-10-28;;;;;;;;
wikidata_id_85700;Boomerang X; Switch;;2021-07-08;;;;;;;Everyone 10+;
wikidata_id_85701;Furry Shakespeare: Dreamin' of One Lazy Dead Midsummer; PC;;2021-08-13;;;;;;;;
wikidata_id_85702;Furries & Scalies: Super Scary Halloween Spooky Times Part II; PC;;2021-10-21;;;;;;;;
wikidata_id_85703;Northgard; PC;;2021-04-13;;;;;;;Everyone 10+;
wikidata_id_85704;Before We Leave; PC;;2020-03-30;;;;;;;;
wikidata_id_85705;Hoples; PC;;2021-06-22;;;;;;;;
wikidata_id_85706;Furry Shakespeare: To Date Or Not To Date Spooky Cat Girls?; PC;;2021-11-16;;;;;;;;
wikidata_id_85707;Mythos Ever After: A Cthulhu Dating Sim RX; PC;;2021-07-20;;;;;;;;
wikidata_id_85709;Furry Shakespeare: Oops! All Dragons!; PC;;2021-09-02;;;;;;;;
wikidata_id_85710;Crysis Remastered Trilogy; Switch;;2021-10-15;;;;;;;;Crysis
wikidata_id_85711;Praey for the Gods; PlayStation 4;;2021-12-14;;;;;;;;
wikidata_id_85712;SHAKESPEARE? More like THIRSTspeare, amirite?; PC;;2021-07-08;;;;;;;;
wikidata_id_85713;Furries & Scalies & Scarecrows OH MY!; PC;;2022-01-28;;;;;;;;
wikidata_id_85714;Train Sim World 2; PC;;2020-08-20;;;;;;;;Train Sim World
wikidata_id_85715;Fuga: Melodies of Steel; PlayStation 4;;2021-07-29;;;;;;;Teen;
wikidata_id_85716;Planetkillerz: death of a world in five acts.; PC;;2022-01-31;;;;;;;;
wikidata_id_85717;Scientifically Accurate Dinosaur Mating Simulator 2021; PC;;2021-12-24;;;;;;;;
wikidata_id_85718;Furry Shakespeare: Two Incredibly Ripped, Absolutely Shredded Noble Kinsmen; PC;;2022-04-07;;;;;;;;
wikidata_id_85721;Pokémon Brilliant Diamond and Shining Pearl; Switch;;2021-11-19;;;;;;;;Pokémon core series
wikidata_id_85722;Is It Wrong to Try to Pick Up Girls in a Dungeon? Infinite Combate; Switch;;2020-02-06;;;;;;;Teen;
wikidata_id_85723;Dou; Xbox Series X;;2022-02-18;;;;;;;;
wikidata_id_85724;The Great Ace Attorney Chronicles; PlayStation 4;;2021-07-27;;;;;;;Teen;Ace Attorney
wikidata_id_85727;Yuki; PC;;2021-07-22;;;;;;;;
wikidata_id_85728;A Plague Tale: Innocence; PlayStation 4;;2021-07-06;;;;;;;Mature 17+;A Plague Tale
wikidata_id_85730;Unrailed!; PlayStation 4;;2020-09-23;;;;;;;Everyone;
wikidata_id_85731;ECO HOLE; PC;;2021-10-08;;;;;;;;
wikidata_id_85732;Rocksmith+; PC;;2022-01-01;;;;;;;;Rocksmith
wikidata_id_85733;Panzer Corps 2; PC;;2020-03-19;;;;;;;;Panzer Corps
wikidata_id_85734;Gynoug; Xbox Series X;;2021-11-12;;;;;;;Everyone 10+;
wikidata_id_85735;Starship Troopers: Terran Command; PC;;2022-06-16;;;;;;;;
wikidata_id_85746;Dragon Quest X Offline; PlayStation 4;;2022-09-15;;;;;;;;Dragon Quest
wikidata_id_85749;Predator: Hunting Grounds; PlayStation 4;;2020-04-24;;;;;;;Mature 17+;
wikidata_id_85752;Sherlock Holmes: Chapter One; PlayStation 4;;2021-11-16;;;;;;;;Adventures of Sherlock Holmes
wikidata_id_85753;Evan's Remains; Xbox One;;2020-06-11;;;;;;;Everyone 10+;
wikidata_id_85754;Star Ocean: The Divine Force; Xbox One;;2022-01-01;;;;;;;;Star Ocean
wikidata_id_85755;Metamorphosis; Switch;;2020-08-12;;;;;;;;
wikidata_id_85756;ITTA; Switch;;2020-04-22;;;;;;;Teen;
wikidata_id_85757;Resident Evil 4; Xbox One;;2023-03-24;;;;;;;;Resident Evil
wikidata_id_85758;Hoshizora Tetsudou to Shiro no Tabi; PC;;2020-12-30;;;;;;;;
wikidata_id_85759;Ender Lilies: Quietus of the Knights; PlayStation 4;;2021-06-22;;;;;;;Teen;
wikidata_id_85760;Avengers; PlayStation 5;;2020-09-04;;;;;;;;
wikidata_id_85761;Persona 4: Golden; PC;;2020-06-13;;;;;;;Mature 17+;Persona
wikidata_id_85763;Warface: Breakout; PlayStation 4;;2020-05-26;;;;;;;;
wikidata_id_85765;My Universe: My Baby; PlayStation 4;;2020-08-18;;;;;;;Everyone;My Universe
wikidata_id_85767;Exit the Gungeon; PC;;2020-03-17;;;;;;;;
wikidata_id_85770;Persona 4 Arena Ultimax; Xbox 360;;2022-03-17;;;;;;;Teen;Persona
wikidata_id_85772;Spider-Man; PlayStation 5;;2020-11-12;;;;;;;Teen;Spider-Man
wikidata_id_85773;Mafia: Definitive Edition; PC;;2020-09-25;;;;;;;Mature 17+;Mafia
wikidata_id_85774;The Lord of the Rings: Gollum; PC;;2022-01-01;;;;;;;;
wikidata_id_85775;Deiland: Pocket Planet; Xbox One;;2021-04-15;;;;;;;Everyone 10+;
wikidata_id_85777;Lucid Cycle; PC;;2021-02-19;;;;;;;Teen;
wikidata_id_85778;Freedom Finger; PC;;2020-03-24;;;;;;;Mature 17+;
wikidata_id_85780;Pretty Girls Mahjong Solitaire - Green; Switch;;2020-10-27;;;;;;;Mature 17+;
wikidata_id_85781;Venus: Improbable Dream; Xbox Series X;;2021-03-19;;;;;;;Mature 17+;
wikidata_id_85783;Dinosaurs Prehistoric Survivors; PC;;2021-08-13;;;;;;;;
wikidata_id_85784;Progressbar95; PC;;2020-09-08;;;;;;;;
wikidata_id_85785;Let's Build a Zoo: Dinosaur Island; PC;;2022-05-26;;;;;;;;
wikidata_id_85787;Galaxy Shooter DX; Xbox One;;2021-11-09;;;;;;;;
wikidata_id_85788;Aquarium Designer; PC;;2021-10-21;;;;;;;;
wikidata_id_85789;Forgotten Hill Disillusion; PlayStation 4;;2021-12-17;;;;;;;Teen;Forgotten Hill
wikidata_id_85790;Neon Blight; PC;;2022-07-11;;;;;;;;
wikidata_id_85791;TOKOYO: The Tower of Perpetuity; PC;;2022-06-01;;;;;;;;
wikidata_id_85792;Off-Road Farming; PC;;2022-02-16;;;;;;;;
wikidata_id_85793;Mr. Driller Drill Land; Xbox Series X;;2021-11-04;;;;;;;Everyone;
wikidata_id_85794;Why Pizza?; Xbox One;;2022-06-22;;;;;;;;
wikidata_id_85795;The Quintessential Quintuplets ∬: Summer Memories Also Come in Five; Switch;;2021-03-25;;;;;;;;
wikidata_id_85796;Dungeon Death; PC;;2021-12-07;;;;;;;;
wikidata_id_85797;Q114167664; PlayStation 4;;2022-08-25;;;;;;;Everyone;eFootball
wikidata_id_85799;Donut Arena; PC;;2022-03-17;;;;;;;;
wikidata_id_85801;Pragmata; PlayStation 5;;2023-01-01;;;;;;;http://www.wikidata.org/.well-known/genid/58fc4c07e972d50e49cc396db86b97ac;
wikidata_id_85802;SPACE Craft; PC;;2020-11-17;;;;;;;;
wikidata_id_85803;NBA 2K22; Switch;;2021-09-10;;;;;;;Everyone;NBA 2K
wikidata_id_85804;Tunic; Switch;;2022-03-16;;;;;;;;
wikidata_id_85805;Pirates? Pirates!; PC;;2020-03-30;;;;;;;;
wikidata_id_85806;Redo!; Xbox One;;2022-06-22;;;;;;;;
wikidata_id_85807;Hero's everyday life; PC;;2021-11-02;;;;;;;;
wikidata_id_85809;Mysterious Blocks; PC;;2021-03-27;;;;;;;;
wikidata_id_85810;Dice Tourney; PC;;2021-08-16;;;;;;;;
wikidata_id_85811;Garbage: Hobo Prophecy; PC;;2021-01-28;;;;;;;;
wikidata_id_85812;Firegirl: Hack 'n Splash Rescue DX; Xbox One;;2022-06-22;;;;;;;;
wikidata_id_85813;Mini Hockey Battle; Xbox Series X;;2022-03-14;;;;;;;;
wikidata_id_85815;Evil Genius 2: World Domination; Xbox One;;2021-03-30;;;;;;;Teen;Evil Genius
wikidata_id_85816;Disciples: Liberation Digital Deluxe Edition; Xbox One;;2021-10-21;;;;;;;;Disciples
wikidata_id_85817;Throne of Fate; PC;;2020-10-21;;;;;;;;
wikidata_id_85818;Run Build Pew!; PC;;2022-06-06;;;;;;;;
wikidata_id_85819;Loopmancer; PC;;2022-07-13;;;;;;;;
wikidata_id_85820;Zombie Hill Racing; Xbox One;;2021-10-27;;;;;;;;
wikidata_id_85821;Pretty Girls Panic! PLUS; Switch;;2021-03-09;;;;;;;Mature 17+;
wikidata_id_85822;Dungeon Arena; PC;;2021-08-09;;;;;;;;
wikidata_id_85823;Among the zombies; PC;;2021-12-07;;;;;;;;
wikidata_id_85824;Boomerang Fu; Switch;;2020-08-13;;;;;;;Everyone 10+;
wikidata_id_85825;Grid Legends; PC;;2022-02-25;;;;;;;Everyone 10+;Grid
wikidata_id_85826;DJMax Respect; Xbox One;;2020-03-12;;;;;;;Teen;DJMax
wikidata_id_85827;The Mooseman; PlayStation Vita;;2022-03-16;;;;;;;Everyone 10+;
wikidata_id_85828;Collar x Malice -Unlimited-; PlayStation Vita;;2020-03-12;;;;;;;Mature 17+;
wikidata_id_85829;Mighty Vikings; PC;;2021-02-17;;;;;;;;
wikidata_id_85830;Mysterious Blocks 2; PC;;2021-06-17;;;;;;;;
wikidata_id_85831;Cavity Busters; PC;;2022-03-18;;;;;;;;
wikidata_id_85832;Toasted!; PC;;2022-03-17;;;;;;;;
wikidata_id_85834;BOT.vinnik Chess: Combination Lessons; PC;;2020-06-18;;;;;;;;
wikidata_id_85835;Slaughter Cannon; PC;;2022-01-05;;;;;;;;
wikidata_id_85836;BOT.vinnik Chess: Winning Patterns; PC;;2020-09-30;;;;;;;;
wikidata_id_85837;Hokko Life; PlayStation 4;;2021-06-02;;;;;;;;
wikidata_id_85838;BOT.vinnik Chess: Opening Traps; PC;;2020-12-22;;;;;;;;
wikidata_id_85839;Mysterious warrior; PC;;2021-09-02;;;;;;;;
wikidata_id_85840;Lumexa; PC;;2021-02-26;;;;;;;;
wikidata_id_85841;Azure Sky; PC;;2021-01-25;;;;;;;;
wikidata_id_85842;Slaughter Cannon 2; PC;;2022-05-18;;;;;;;;
wikidata_id_85843;Frog story; PC;;2021-03-31;;;;;;;;
wikidata_id_85844;Fuga: Melodies of Steel; Switch;;2021-07-29;;;;;;;Teen;
wikidata_id_85845;Sheriff Rage; PC;;2021-04-03;;;;;;;;
wikidata_id_85846;The story of archer; PC;;2021-11-09;;;;;;;;
wikidata_id_85848;Cutie Bear; PC;;2021-03-30;;;;;;;;
wikidata_id_85849;TINY ISLANDS; PC;;2022-03-15;;;;;;;;
wikidata_id_85850;Rogues Adventure; PC;;2021-03-30;;;;;;;;
wikidata_id_85851;Let's Sing ABBA; PlayStation 5;;2022-10-04;;;;;;;;
wikidata_id_85853;My Universe: Doctors & Nurses; PlayStation 4;;2021-12-13;;;;;;;Everyone;My Universe
wikidata_id_85854;MicroWorks; PC;;2022-09-02;;;;;;;;
wikidata_id_85855;Let’s Play! Oink Games; Switch;;2021-12-15;;;;;;;Everyone;
wikidata_id_85856;Goblins!; PC;;2021-03-31;;;;;;;;
wikidata_id_85857;Galaxy Arena; PC;;2021-04-03;;;;;;;;
wikidata_id_85859;FALCO AXE; PC;;2021-03-23;;;;;;;;
wikidata_id_85860;Chicken Holmes - The Mystery of Bartolomeu; PC;;2021-04-11;;;;;;;;
wikidata_id_85861;The Great Ace Attorney Chronicles; Switch;;2021-07-27;;;;;;;Teen;Ace Attorney
wikidata_id_85863;RetroMania Wrestling; Xbox One;;2021-02-26;;;;;;;Teen;
wikidata_id_85864;Car Drive; PC;;2021-04-16;;;;;;;;
wikidata_id_85865;Memorize V; PC;;2021-04-03;;;;;;;;
wikidata_id_85867;The Smurfs: Mission Vileaf; Xbox Series X;;2021-10-25;;;;;;;Everyone;
wikidata_id_85868;A Plague Tale: Innocence; Switch;;2021-07-06;;;;;;;Mature 17+;A Plague Tale
wikidata_id_85869;Word Hunt Fever; PC;;2021-05-14;;;;;;;;
wikidata_id_85870;Wild world; PC;;2021-04-25;;;;;;;;
wikidata_id_85871;On Space; PC;;2021-05-05;;;;;;;;
wikidata_id_85872;Unrailed!; Switch;;2020-09-23;;;;;;;Everyone;
wikidata_id_85873;Twin Jump; PC;;2021-05-05;;;;;;;;
wikidata_id_85874;Darius Cozmic Collection; PlayStation 4;;2020-06-16;;;;;;;;Darius
wikidata_id_85876;Kaiju Princess; PC;;2022-06-22;;;;;;;;
wikidata_id_85877;Cyber Hunter: Awakening; PC;;2021-05-06;;;;;;;;
wikidata_id_85878;Embr; PC;;2021-09-23;;;;;;;;
wikidata_id_85879;Planet Surf: The Last Wave; PC;;2021-06-17;;;;;;;;
wikidata_id_85880;Alien Planet Explorer; PC;;2021-05-11;;;;;;;;
wikidata_id_85881;Chicken Holmes - Chanislavski Whispers; PC;;2021-06-17;;;;;;;;
wikidata_id_85883;Timeline; PC;;2022-04-22;;;;;;;;
wikidata_id_85884;Hot Wheels Unleashed; PC;;2021-09-30;;;;;;;Everyone;
wikidata_id_85885;Pretty Girls Klondike Solitaire; Switch;;2020-11-23;;;;;;;Teen;
wikidata_id_85886;Dragon Quest X Offline; Switch;;2022-09-15;;;;;;;;Dragon Quest
wikidata_id_85887;Magic gems; PC;;2021-07-20;;;;;;;;
wikidata_id_85889;Ancient Dino Runner; PC;;2021-07-20;;;;;;;;
wikidata_id_85890;Barking Puzzle; PC;;2021-07-20;;;;;;;;
wikidata_id_85891;Save The Octo; PC;;2021-07-20;;;;;;;;
wikidata_id_85892;Last Days of Lazarus; PC;;2022-06-22;;;;;;;;
wikidata_id_85893;Hungry Bunny; PC;;2021-07-20;;;;;;;;
wikidata_id_85894;BOT.vinnik Chess: Early USSR Championships; PC;;2021-09-02;;;;;;;;
wikidata_id_85897;Neon Sundown; PC;;2022-03-18;;;;;;;;
wikidata_id_85898;Click and Slay; PC;;2022-03-18;;;;;;;;
wikidata_id_85900;AI: The Somnium Files - nirvanA Initiative; PlayStation 4;;2022-06-23;;;;;;;Mature 17+;
wikidata_id_85901;Cannibal Cuisine; Xbox Series X;;2020-05-20;;;;;;;Teen;
wikidata_id_85903;Super Animal Royale; Xbox Series X;;2021-08-26;;;;;;;Everyone 10+;
wikidata_id_85904;Cactus Clicker - Bofete Stories; PC;;2022-03-18;;;;;;;;
wikidata_id_85906;Long Ago: A Puzzle Tale; PC;;2021-05-28;;;;;;;;
wikidata_id_85907;Scale Enchanter; PC;;2021-10-15;;;;;;;;
wikidata_id_85908;Nekojishi: Lin & Partners; Switch;;2021-01-01;;;;;;;;
wikidata_id_85909;Biggest Stream Hover Racing; PC;;2022-03-18;;;;;;;;
wikidata_id_85910;Klang 2; Xbox One;;2021-10-20;;;;;;;;Klang
wikidata_id_85911;Cosmo Player Z; PC;;2022-03-18;;;;;;;;
wikidata_id_85912;BOT.vinnik Chess: Mid-Century USSR Championships; PC;;2021-11-17;;;;;;;;
wikidata_id_85913;BOT.vinnik Chess: Late USSR Championships; PC;;2021-12-17;;;;;;;;
wikidata_id_85914;ARK: Ultimate Survivor Edition; PlayStation 4;;2021-05-26;;;;;;;Teen;
wikidata_id_85915;Next Space Rebels; PC;;2021-11-17;;;;;;;;
wikidata_id_85916;Blood Knot; PC;;2020-11-13;;;;;;;;
wikidata_id_85917;Melodier; PC;;2022-03-18;;;;;;;;
wikidata_id_85918;Ender Lilies: Quietus of the Knights; Switch;;2021-06-22;;;;;;;Teen;
wikidata_id_85919;Saints Row: The Third Remastered; PlayStation 4;;2020-05-22;;;;;;;Mature 17+;Saints Row
wikidata_id_85920;Doraemon Story of Seasons: Friends of the Great Kingdom; PC;;2022-11-02;;;;;;;Everyone;Story of Seasons
wikidata_id_85921;AI: The Somnium Files - nirvanA Initiative; Switch;;2022-06-23;;;;;;;Mature 17+;
wikidata_id_85922;Inexistence Rebirth; PC;;2020-05-22;;;;;;;;
wikidata_id_85923;Cybershock: Future Parkour; PC;;2020-07-29;;;;;;;;
wikidata_id_85925;Bakery Shop Simulator; PC;;2021-04-20;;;;;;;;
wikidata_id_85926;Brave Alchemist Colette; PC;;2020-04-27;;;;;;;;
wikidata_id_85927;Escape from Mirrorland～The Adventures of Nyanzou&Kumakichi: Escape Game Series～; Switch;;2021-12-16;;;;;;;Everyone 10+;
wikidata_id_85928;Hibikino-san-chi wa Eroge-ya-san!; PC;;2020-11-27;;;;;;;;
wikidata_id_85930;Cold Verdict; PC;;2021-12-17;;;;;;;;
wikidata_id_85932;Pegasus: Broken Wings; PC;;2021-09-15;;;;;;;;
wikidata_id_85934;Crash Bandicoot 4: It's About Time; PlayStation 4;;2020-10-02;;;;;;;Everyone 10+;Crash Bandicoot
wikidata_id_85935;Tiny Tina's Assault on Dragon Keep: A Wonderlands One-shot Adventure; PlayStation 4;;2021-11-09;;;;;;;Teen;
wikidata_id_85936;Vampire: The Masquerade – Swansong; PlayStation 4;;2022-01-01;;;;;;;Mature 17+;Vampire: The Masquerade
wikidata_id_85938;Gundam Evolution; PC;;2022-09-22;;;;;;;Rating Pending;
wikidata_id_85939;Norco; PC;;2022-03-24;;;;;;;;
wikidata_id_85940;Sable; PC;;2021-09-23;;;;;;;;
wikidata_id_85944;Monopoly Madness; Switch;;2021-12-09;;;;;;;Everyone;Monopoly
wikidata_id_85945;Drizzlepath: Deja Vu; PC;;2021-11-24;;;;;;;;Drizzlepath
wikidata_id_85946;Way of the Hunter; PlayStation 5;;2022-08-16;;;;;;;;
wikidata_id_85947;Ruined King: A League of Legends Story; PlayStation 5;;2021-01-01;;;;;;;Teen;
wikidata_id_85949;Kingdom Rush; PC;;2020-07-30;;;;;;;Everyone 10+;Kingdom Rush
wikidata_id_85950;Space Adventures; PC;;2021-09-07;;;;;;;;
wikidata_id_85952;Jumanji: The Curse Returns; Switch;;2021-09-01;;;;;;;;
wikidata_id_85954;The Last Cube; PC;;2022-03-10;;;;;;;Everyone;
wikidata_id_85956;VoxFox; PC;;2020-06-18;;;;;;;;
wikidata_id_85957;Astroneer; Switch;;2022-01-13;;;;;;;Everyone;
wikidata_id_85958;DuelVox; PC;;2020-07-27;;;;;;;;
wikidata_id_85960;Little Big Workshop; Xbox One;;2020-09-24;;;;;;;Everyone;
wikidata_id_85961;Corsairs Legacy; PC;;2022-01-01;;;;;;;;
wikidata_id_85962;Reverie Knights Tactics; PC;;2022-01-25;;;;;;;Teen;
wikidata_id_85963;PhotoWorld; PC;;2020-10-26;;;;;;;;
wikidata_id_85965;Carnage in Space - Ignition; PC;;2022-02-25;;;;;;;;
wikidata_id_85966;PowerSlave Exhumed; PC;;2022-02-10;;;;;;;;
wikidata_id_85967;LineVox; PC;;2020-12-24;;;;;;;;
