id;name;platform;publishers;publicationDate;globallySoldUnits;genres;criticScore;userScore;developers;summary;rating;series;id;name;platform;publishers;publicationDate;globallySoldUnits;genres;criticScore;userScore;developers;summary;rating;series;0
Windowgames_1039;Dungeon Keeper: The Deeper Dungeons;PC;Electronic Arts;1997-01-01;;Real Time Strategy (RTS),Strategy;;;Bullfrog Productions;;;;Video_games_sales12945;Dungeon Keeper 2;PC;Electronic Arts;1999-01-01;0.05;Action;;8.8;;;M;;False
Windowgames_1040;Dungeon Keeper Gold;PC;Electronic Arts;1998-01-01;;Strategy;;;Bullfrog Productions;;;;Video_games_sales12945;Dungeon Keeper 2;PC;Electronic Arts;1999-01-01;0.05;Action;;8.8;;;M;;False
Windowgames_2073;Medal of Honor: Airborne;PC;Electronic Arts;2007-01-01;;Shooter;;;EA Los Angeles;;;;Video_games_sales13037;Medal of Honor: Airborne;PC;Electronic Arts;2007-01-01;0.05;Shooter;78.0;7.3;;;T;;True
Windowgames_2074;Medal of Honor: Allied Assault;PC;Electronic Arts;2002-01-01;;Shooter;;;2015,Inc.;;;;Video_games_sales13037;Medal of Honor: Airborne;PC;Electronic Arts;2007-01-01;0.05;Shooter;78.0;7.3;;;T;;False
Windowgames_2075;Medal of Honor: Pacific Assault;PC;EA Games;2004-01-01;;Shooter;;;EA Los Angeles,TKO Software;;;;Video_games_sales13037;Medal of Honor: Airborne;PC;Electronic Arts;2007-01-01;0.05;Shooter;78.0;7.3;;;T;;False
Windowgames_2185;Mortal Kombat X;PC;Warner Bros. Interactive Entertainment.;2015-01-01;;Fighting;;;NetherRealm Studios,High Voltage Software;;;;Video_games_sales13106;Mortal Kombat X;PC;Warner Bros. Interactive Entertainment;2015-01-01;0.05;Fighting;76.0;5.1;;;M;;True
Windowgames_3585;Venetica;PC;DTP Entertainment;2009-01-01;;Role-playing (RPG),Adventure;;;Deck13 Interactive;;;;Video_games_sales13118;Venetica;PC;DTP Entertainment;2009-01-01;0.05;Role-Playing;61.0;6.8;;;T;;True
Windowgames_2971;Shrek 2;PC;Activision;2004-01-01;;Puzzle,Adventure;;;Luxoflux,Amaze Entertainment;;;;Video_games_sales13553;Rat Attack!;PS;Mindscape;1999-01-01;0.04;Puzzle;;;;;;;False
Windowgames_2306;Need for Speed: Carbon (Collectors Edition);PC;Electronic Arts;2006-01-01;;Racing,Arcade;;;Electronic Arts Black Box;;;;Video_games_sales12651;Showtime Championship Boxing;DS;Zoo Digital Publishing;2007-01-01;0.06;Fighting;33.0;;;;E10+;;False
Windowgames_2861;San Diego Zoo Presents: The Animals!;PC;Software Toolworks;1992-01-01;;Quiz/Trivia;;;Arnowitz Studios;;;;Video_games_sales13284;Lupin III: Lupin ni wa Shi o, Zenigata ni wa Koi o;PS2;505 Games;2007-01-01;0.05;Adventure;;;;;;;False
Windowgames_2646;Putt-Putt Joins the Circus;PC;Atari;2000-01-01;;Point-and-click,Adventure;;;Humongous Entertainment;;;;Video_games_sales12879;Dino Pets;DS;Avanquest;2009-01-01;0.06;Simulation;;;;;E;;False
Windowgames_2533;Pirates of the Caribbean: At Worlds End;PC;Buena Vista Games;2007-01-01;;Adventure;;;Eurocom;;;;Video_games_sales12121;Football Manager 2010;PC;Sega;2009-01-01;0.07;Sports;87.0;9.0;;;E;;False
Windowgames_2593;The Princess Bride Game;PC;Worldwide Biggies;2008-01-01;;Point-and-click,Platform,Puzzle,Quiz/Trivia,Adventure;;;Worldwide Biggies;;;;Video_games_sales10785;Higurashi no Nakukoru ni Kizuna: Dai-Ni-Kan - Sou;DS;Alchemist;2008-01-01;0.1;Adventure;;;;;;;False
Windowgames_2944;Shantae and the Seven Sirens;PC;WayForward;2019-01-01;;Platform,Adventure;;;WayForward;;;;Video_games_sales12080;Damnation;X360;Codemasters;2009-01-01;0.07;Shooter;36.0;5.6;;;M;;False
Windowgames_2464;Pacific General;PC;Strategic Simulations,Inc;1997-01-01;;Puzzle,Strategy;;;Strategic Simulations,Inc;;;;Video_games_sales11488;Guilty Gear Xrd -Revelator-;PS3;PQube;2016-01-01;0.08;Fighting;;;;;;;False
Windowgames_2415;Oolite;PC;;2006-01-01;;Simulator;;;Giles Williams;;;;Video_games_sales11946;Disney Infinity 2.0: Marvel Super Heroes;PSV;Disney Interactive Studios;2015-01-01;0.07;Action;;;;;;;False
Windowgames_2983;Silent Hill 3;PC;Konami;2003-01-01;;Adventure;;;Konami;;;;Video_games_sales13076;Game no Kanzume Vol 2;SCD;Sega;1994-01-01;0.05;Misc;;;;;;;False
Windowgames_3014;The Simpsons: Virtual Springfield;PC;Fox Interactive;1997-01-01;;Adventure;;;Digital Evolution;;;;Video_games_sales10878;Digimon Story: Super Xros Wars Blue/Red;DS;Namco Bandai Games;2011-01-01;0.1;Role-Playing;;;;;;;False
Windowgames_2539;Pizza Frenzy;PC;GameHouse,PopCap Games;2005-01-01;;Simulator,Arcade;;;Sprout Games,PopCap Games;;;;Video_games_sales11682;Super Monkey Ball Adventure;PSP;Sega;2006-01-01;0.08;Platform;56.0;5.9;;;E;;False
Windowgames_1323;Football Manager Live;PC;SEGA;2008-01-01;;Sport;;;Sports Interactive;;;;Video_games_sales16301;Football Manager Live;PC;Sega;2009-01-01;0.01;Sports;82.0;3.1;;;;;True
Windowgames_1353;Freelancer;PC;Microsoft Game Studios;2003-01-01;;Racing,Simulator,Indie;;;Digital Anvil;;;;Video_games_sales13338;Freelancer;PC;Microsoft Game Studios;2003-01-01;0.05;Simulation;85.0;9.0;;;T;;True
Windowgames_1471;Gothic 3: Forsaken Gods;PC;JoWooD Productions;2008-01-01;;Role-playing (RPG),Adventure;;;Trine Games;;;;Video_games_sales12914;Gothic 3;PC;JoWood Productions;2006-01-01;0.06;Role-Playing;63.0;7.3;;;T;;False
Windowgames_1472;Gothic II;PC;JoWood;2002-01-01;;Real Time Strategy (RTS),Strategy;;;Piranha Bytes;;;;Video_games_sales8012;Arcania: Gothic 4;PC;JoWood Productions;2010-01-01;0.19;Role-Playing;63.0;4.4;;;T;;False
Windowgames_1488;Grand Theft Auto: San Andreas;PC;Rockstar Games;2004-01-01;;Shooter,Racing,Adventure;;;Rockstar North;;;;Video_games_sales2131;Grand Theft Auto: San Andreas;PC;Take-Two Interactive;2005-01-01;0.97;Action;93.0;8.9;;;M;;True
Windowgames_149;APB: All Points Bulletin;PC;EA Games;2010-01-01;;Shooter,Racing;;;Realtime Worlds;;;;Video_games_sales13972;All Points Bulletin;PC;Electronic Arts;2010-01-01;0.04;Role-Playing;;;;;;;True
Windowgames_1602;Heroes of Might and Magic VI;PC;Ubisoft;2011-01-01;;Turn-based strategy (TBS);;;Black Hole Entertainment;;;;Video_games_sales11173;Might & Magic Heroes VII;PC;Ubisoft;2015-01-01;0.09;Strategy;;;;;;;False
Windowgames_1766;Jack Keane;PC;Strategy First;2007-01-01;;Adventure;;;Deck13 Interactive;;;;Video_games_sales14816;Jack Keane;PC;Kalypso Media;2008-01-01;0.03;Adventure;69.0;7.0;;;T;;True
Windowgames_1784;Jewel Quest;PC;iWin;2004-01-01;;Puzzle;;;iWin;;;;Video_games_sales17389;Jewel Quest 6: The Sapphire Dragon;PC;Avanquest Software;2012-01-01;0.01;Puzzle;;;;;;;False
Windowgames_1935;Lionheart: Legacy of the Crusader;PC;Interplay Entertainment;2003-01-01;;Role-playing (RPG),Adventure;;;Reflexive Entertainment;;;;Video_games_sales17222;Lionheart: Kings Crusade;PC;Paradox Interactive;2010-01-01;0.01;Strategy;;;;;;;False
Windowgames_2140;Might and Magic VII: For Blood and Honor;PC;3DO;1999-01-01;;Role-playing (RPG),Adventure;;;New World Computing;;;;Video_games_sales11173;Might & Magic Heroes VII;PC;Ubisoft;2015-01-01;0.09;Strategy;;;;;;;False
Windowgames_2216;Myst;PC;Mindscape;1995-01-01;;Point-and-click,Puzzle,Adventure,Indie;;;Cyan Worlds;;;;Video_games_sales528;Myst;PC;Red Or;1994-01-01;2.81;Adventure;;;;;;;True
Windowgames_2240;Nancy Drew: Ghost Dogs Of Moon Lake;PC;DreamCatcher;2002-01-01;;Adventure;;;Her Interactive;;;;Video_games_sales17124;Nancy Drew: Secret of the Scarlet Hand;PC;DreamCatcher Interactive;2002-01-01;0.01;Adventure;;;;;E;;False
Windowgames_2309;Need for Speed: Shift;PC;Electronic Arts;2009-01-01;;Racing,Simulator;;;Slightly Mad Studios;;;;Video_games_sales12737;Need for Speed: Shift;PC;Electronic Arts;2009-01-01;0.06;Racing;83.0;5.8;;;E;;True
Windowgames_2310;Need for Speed: World;PC;Electronic Arts;2009-01-01;;Racing,Simulator;;;EA Black Box,EA Singapore;;;;Video_games_sales12737;Need for Speed: Shift;PC;Electronic Arts;2009-01-01;0.06;Racing;83.0;5.8;;;E;;False
Windowgames_2610;Pro Evolution Soccer 2009;PC;Konami;2008-01-01;;Sport;;;Konami Computer Entertainment Tokyo;;;;Video_games_sales17209;PES 2009: Pro Evolution Soccer;PC;Konami Digital Entertainment;2008-01-01;0.01;Sports;;;;;;;True
Windowgames_3017;The Sims 2: Apartment Life;PC;Electronic Arts;2008-01-01;;Role-playing (RPG),Simulator,Strategy,Adventure;;;Maxis;;;;Video_games_sales1560;The Sims 2: Nightlife;PC;Electronic Arts;2005-01-01;1.27;Simulation;76.0;6.6;;;T;;False
Windowgames_3020;The Sims 2: Nightlife;PC;EA Games;2005-01-01;;Role-playing (RPG),Simulator,Strategy,Adventure;;;Maxis;;;;Video_games_sales1560;The Sims 2: Nightlife;PC;Electronic Arts;2005-01-01;1.27;Simulation;76.0;6.6;;;T;;True
Windowgames_3025;The Sims 3;PC;Electronic Arts;2009-01-01;;Role-playing (RPG),Simulator,Strategy,Adventure;;;Electronic Arts;;;;Video_games_sales4291;The Sims 3: Outdoor Living Stuff;PC;Electronic Arts;2011-01-01;0.46;Simulation;;5.6;;;T;;False
Windowgames_3057;Sniper: Ghost Warrior;PC;City Interactive;2010-01-01;;Shooter,Tactical;;;City Interactive;;;;Video_games_sales8746;Sniper: Ghost Warrior;PC;City Interactive;2010-01-01;0.16;Shooter;55.0;5.5;;;M;;True
Windowgames_3199;Star Wars: Knights of the Old Republic;PC;LucasArts;2003-01-01;;Role-playing (RPG),Strategy,Adventure;;;BioWare;;;;Video_games_sales487;Star Wars: The Old Republic;PC;Electronic Arts;2011-01-01;2.97;Role-Playing;85.0;5.9;;;T;;False
Windowgames_3206;Star Wars: The Clone Wars – Republic Heroes;PC;LucasArts;2009-01-01;;Shooter,Adventure;;;Krome Studios;;;;Video_games_sales487;Star Wars: The Old Republic;PC;Electronic Arts;2011-01-01;2.97;Role-Playing;85.0;5.9;;;T;;False
Windowgames_3208;Star Wars: The Old Republic;PC;LucasArts;2011-01-01;;Role-playing (RPG);;;BioWare;;;;Video_games_sales487;Star Wars: The Old Republic;PC;Electronic Arts;2011-01-01;2.97;Role-Playing;85.0;5.9;;;T;;True
Windowgames_3263;Stronghold 2;PC;2K Games;2005-01-01;;Simulator,Strategy;;;Firefly Studios;;;;Video_games_sales15174;Stronghold 2 Deluxe;PC;Take-Two Interactive;2005-01-01;0.02;Strategy;;;;;;;True
Windowgames_3264;Stronghold Legends;PC;2K Games;2006-01-01;;Real Time Strategy (RTS),Simulator,Strategy;;;Firefly Studios;;;;Video_games_sales15174;Stronghold 2 Deluxe;PC;Take-Two Interactive;2005-01-01;0.02;Strategy;;;;;;;False
Windowgames_3275;Summer Athletics;PC;Digital Entertainment Pool;2008-01-01;;Sport;;;49Games;;;;Video_games_sales17211;Summer Challenge: Athletics Tournament;PC;PQube;2011-01-01;0.01;Sports;;;;;;;False
Windowgames_3385;Tiger Woods PGA Tour 06;PC;EA Games;2005-01-01;;Sport;;;EA Sports;;;;Video_games_sales17138;Tiger Woods PGA Tour 06;PC;Electronic Arts;2005-01-01;0.01;Sports;81.0;8.1;;;E;;True
Windowgames_3472;TrackMania;PC;Digital Jesters,Focus,Enlight,Buka,Valve;2003-01-01;;Racing;;;Nadeo;;;;Video_games_sales16532;TrackMania Turbo;PC;Ubisoft;2016-01-01;0.01;Action;79.0;6.8;;;E;;False
Windowgames_3505;Tropico 3;PC;Kalypso Media;2009-01-01;;Simulator,Strategy;;;Haemimont Games;;;;Video_games_sales6413;Tropico 4;PC;Kalypso Media;2011-01-01;0.27;Strategy;78.0;7.7;;;T;;False
Windowgames_358;Black & White 2: Battle of the Gods;PC;EA Games;2006-01-01;;Real Time Strategy (RTS),Simulator,Strategy,Adventure;;;Lionhead Studios;;;;Video_games_sales17207;Black & White 2: Battle of the Gods;PC;Electronic Arts;2006-01-01;0.01;Strategy;;;;;;;True
Windowgames_3606;Virtua Tennis 2009;PC;Sega;2009-01-01;;Simulator,Sport;;;Sumo Digital;;;;Video_games_sales13856;Virtua Tennis 4;PC;Sega;2011-01-01;0.04;Sports;66.0;7.3;;;E;;False
Windowgames_3698;Wolfenstein: The New Order;PC;Activision;2014-01-01;;Shooter;;;Splash Damage;;;;Video_games_sales10990;Wolfenstein: The Old Blood;PC;Bethesda Softworks;2015-01-01;0.09;Action;76.0;7.6;;;M;;False
Windowgames_3699;Wolfenstein: The Old Blood;PC;Bethesda Softworks;2015-01-01;;Shooter;;;MachineGames;;;;Video_games_sales10990;Wolfenstein: The Old Blood;PC;Bethesda Softworks;2015-01-01;0.09;Action;76.0;7.6;;;M;;True
Windowgames_3753;XCOM: Enemy Unknown;PC;Take-Two Interactive Software;2012-01-01;;Turn-based strategy (TBS),Tactical;;;Firaxis Games;;;;Video_games_sales2858;XCOM: Enemy Unknown;PC;Take-Two Interactive;2012-01-01;0.72;Strategy;89.0;8.2;;;M;;True
Windowgames_522;Championship Manager: Season 01/02;PC;Eidos;2001-01-01;;Simulator,Sport;;;Sports Interactive;;;;Video_games_sales14382;Championship Manager Season 01/02;PC;Eidos Interactive;2001-01-01;0.03;Sports;;;;;;;True
Windowgames_63;Age of Empires III;PC;Microsoft Game Studios;2005-01-01;;Strategy;;;Ensemble Studios;;;;Video_games_sales5082;Age of Empires III;PC;Microsoft Game Studios;2005-01-01;0.38;Strategy;81.0;7.7;;;T;;True
Windowgames_631;Colin McRae Rally 04;PC;Codemasters;2003-01-01;;Racing,Simulator,Sport;;;Codemasters;;;;Video_games_sales16598;Colin McRae Rally 04;PC;Codemasters;2004-01-01;0.01;Racing;87.0;7.2;;;;;True
Windowgames_634;Colin McRae Rally 2005;PC;Codemasters;2004-01-01;;Racing,Simulator,Sport;;;Codemasters;;;;Video_games_sales16598;Colin McRae Rally 04;PC;Codemasters;2004-01-01;0.01;Racing;87.0;7.2;;;;;False
Windowgames_694;Cossacks: European Wars;PC;Strategy First;2001-01-01;;Real Time Strategy (RTS),Strategy;;;GSC Game World;;;;Video_games_sales14880;Cossacks: European Wars;PC;Strategy First;2001-01-01;0.03;Strategy;74.0;8.6;;;T;;True
Windowgames_821;DC Universe Online;PC;Sony Online Entertainment;2010-01-01;;Adventure;;;Sony Online Austin;;;;Video_games_sales6980;DC Universe Online;PC;Sony Online Entertainment;2011-01-01;0.23;Role-Playing;72.0;6.8;;;T;;True
Windowgames_928;Diablo III;PC;Blizzard Entertainment,Sierra Entertainment;2012-01-01;;"Role-playing (RPG),""Hack and slash/Beat em up""";;;Blizzard North;;;;Video_games_sales194;Diablo III;PC;Activision;2012-01-01;5.17;Role-Playing;88.0;4.0;;;M;;True
Windowgames_998;Dragon Age: Origins – Awakening;PC;Electronic Arts;2010-01-01;;Role-playing (RPG),Strategy;;;BioWare;;;;Video_games_sales9283;Dragon Age: Origins - Ultimate Edition;PC;Electronic Arts;2010-01-01;0.14;Role-Playing;;;;;;;False
Windowgames_1983;M.I.A.: Mission in Asia;PC;GFI;2011-01-01;;Shooter;;;Burut Software;;;;Video_games_sales1253;Puzzle & Dragons;3DS;GungHo;2013-01-01;1.51;Role-Playing;;;;;;;False
Windowgames_851;Deathtrap Dungeon;PC;Eidos Interactive;1998-01-01;;Role-playing (RPG),Adventure;;;Eidos Interactive;;;;Video_games_sales13289;G1 Grand Prix;3DS;Genki;2012-01-01;0.05;Action;;;;;;;False
Windowgames_3725;World Series of Poker: Tournament of Champions;PC;Activision;2006-01-01;;Sport,Strategy,Card & Board Game;;;Left Field Productions;;;;Video_games_sales16748;Fujiko F. Fujio Characters: Great Assembly! Slightly Fantastic Slapstick Party;3DS;Namco Bandai Games;2014-01-01;0.01;Action;;;;;;;False
Windowgames_436;Buku Sudoku;PC;Merscom;2006-01-01;;Puzzle;;;Absolutist;;;;Video_games_sales9117;Power Stone;DC;Eidos Interactive;1998-01-01;0.14;Fighting;;;;;;;False
Windowgames_3479;Transformers: Revenge of the Fallen;PC;Activision;2009-01-01;;Shooter,Adventure;;;Beenox Studios;;;;Video_games_sales14367;Emma at the Farm;DS;Aspyr;2008-01-01;0.03;Adventure;;;;;E;;False
Windowgames_872;DEFCON;PC;Pinnacle Entertainment Group;2006-01-01;;Shooter,Real Time Strategy (RTS),Strategy;;;Introversion Software;;;;Video_games_sales4797;Rune Factory 3: A Fantasy Harvest Moon;DS;Rising Star Games;2009-01-01;0.4;Role-Playing;77.0;8.6;;;E;;False
Windowgames_1224;Fallout 3;PC;Bethesda Softworks;2008-01-01;;Shooter,Role-playing (RPG),Sport;;;Bethesda Game Studios;;;;Video_games_sales9872;SpongeBos Surf & Skate Roadtrip;DS;THQ;2011-01-01;0.12;Action;;;;;;;False
Windowgames_1149;Europa Universalis III: Napoleons Ambition;PC;Paradox Interactive;2007-01-01;;Strategy;;;Paradox Interactive;;;;Video_games_sales3805;Magicians Quest: Mysterious Times;DS;Konami Digital Entertainment;2008-01-01;0.53;Role-Playing;69.0;7.6;;;E10+;;False
Windowgames_2386;NRL Rugby League;PC;Home Entertainment Suppliers;2003-01-01;;Sport;;;Sidhe Interactive;;;;Video_games_sales6161;Bratz Ponyz;DS;Game Factory;2007-01-01;0.28;Adventure;;;;;E;;False
Windowgames_3432;Tomb Raider: The Angel of Darkness;PC;Eidos Interactive;2003-01-01;;Shooter,Adventure;;;Core Design;;;;Video_games_sales61;Super Mario 64;DS;Nintendo;2004-01-01;10.31;Platform;;;;;;;False
Windowgames_397;Borderlands;PC;2K Games;2009-01-01;;Adventure;;;Gearbox Software;;;;Video_games_sales1389;Inazuma Eleven 2;DS;Nintendo;2009-01-01;1.4;Role-Playing;;;;;;;False
Windowgames_2965;Shizuku;PC;Aquaplus;1996-01-01;;Role-playing (RPG),Adventure;;;Leaf;;;;Video_games_sales3996;Tactics Ogre: The Knight of Lodis;GBA;Nintendo;2001-01-01;0.5;Role-Playing;88.0;9.1;;;E;;False
Windowgames_489;Carmageddon;PC;SCi Games Ltd.;1997-01-01;;Racing,Simulator;;;Stainless Software Ltd.;;;;Video_games_sales13202;Jim Hensons Muppets in Spy Muppets: License to Croak;GBA;TDK Mediactive;2003-01-01;0.05;Action;;;;;;;False
Windowgames_2494;Patriots: A Nation Under Fire;PC;SilverLine Software;2007-01-01;;Shooter;;;4D Rulers;;;;Video_games_sales2608;Harvest Moon: A Wonderful Life;GC;Ubisoft;2003-01-01;0.79;Role-Playing;79.0;8.9;;;E;;False
Windowgames_2171;Monster Madness: Battle for Suburbia;PC;SouthPeak Games;2007-01-01;;Shooter;;;Artificial Studios;;;;Video_games_sales6717;Wayne Gretzkys 3D Hockey 98;N64;Midway Games;1997-01-01;0.25;Sports;;;;;;;False
Windowgames_3088;Sonic the Hedgehog 4: Episode II;PC;Sega;2012-01-01;;Platform,Adventure,Arcade;;;Dimps,Sonic Team;;;;Video_games_sales1567;Hogans Alley;NES;Nintendo;1984-01-01;1.27;Shooter;;;;;;;False
Windowgames_2634;Prototype;PC;Activision;2009-01-01;;Indie;;;Radical Entertainment;;;;Video_games_sales17383;Challenge Me: Word Puzzles;PC;O-Games;2011-01-01;0.01;Puzzle;;;;;E10+;;False
Windowgames_1644;Hospital Tycoon;PC;Codemasters;2007-01-01;;Simulator,Strategy;;;DR Studios;;;;Video_games_sales13831;Novastorm;PS;Psygnosis;1995-01-01;0.04;Shooter;;;;;;;False
Windowgames_929;Didi & Ditto First Grade: The Wolf King;PC;Kutoka Interactive;2005-01-01;;Adventure;;;Kutoka Interactive;;;;Video_games_sales1243;NASCAR 98;PS;Electronic Arts;1996-01-01;1.52;Racing;;;;;;;False
Windowgames_829;Dead Reefs;PC;The Adventure Company;2007-01-01;;Adventure;;;Streko-Graphics;;;;Video_games_sales11306;Cyberia;PS;Interplay;1995-01-01;0.09;Action;;;;;;;False
Windowgames_1720;The Incredibles;PC;THQ,D3,Capcom;2004-01-01;;Puzzle,Strategy;;;Heavy Iron Studios;;;;Video_games_sales722;Cool Boarders 2;PS;UEP Systems;1997-01-01;2.25;Sports;;;;;;;False
Windowgames_2741;Requiem: Bloodymare;PC;GRAVITY Co.,Ltd.;2007-01-01;;Role-playing (RPG);;;GRAVITY Co.,Ltd.;;;;Video_games_sales522;WWE SmackDown! vs. Raw;PS2;THQ;2002-01-01;2.83;Fighting;;;;;;;False
Windowgames_3192;Star Wars: Battlefront;PC;LucasArts;2004-01-01;;Shooter;;;Pandemic Studios;;;;Video_games_sales14641;Popn Music 14 Fever!;PS2;Konami Digital Entertainment;2007-01-01;0.03;Misc;;;;;;;False
Windowgames_1677;HyperBlade;PC;Activision;1996-01-01;;Sport,Tactical;;;Wizbang! Software Productions;;;;Video_games_sales12990;WTA Tour Tennis;PS2;Konami Digital Entertainment;2001-01-01;0.05;Sports;50.0;;;;E;;False
Windowgames_3119;Spaceward Ho!;PC;Delta Tao Software;1990-01-01;;Shooter,Simulator,Strategy,Arcade;;;Delta Tao Software;;;;Video_games_sales2160;NHL 2001;PS2;Electronic Arts;2000-01-01;0.96;Sports;85.0;8.1;;;E;;False
Windowgames_3128;SpellForce: The Breath of Winter;PC;JoWood Productions;2004-01-01;;Real Time Strategy (RTS),Role-playing (RPG),Strategy;;;Phenomic Game Development;;;;Video_games_sales15795;Iridium Runners;PS2;SouthPeak Games;2008-01-01;0.02;Racing;57.0;;;;E;;False
Windowgames_540;Chess Crusade;PC;Destination Software,Zoo Digital Publishing;2008-01-01;;Simulator,Strategy;;;Slam Games;;;;Video_games_sales12568;Metal Gear Solid: Social Ops;PS2;Konami Digital Entertainment;2002-01-01;0.06;Action;;;;;;;False
Windowgames_3548;Undefined Fantastic Object;PC;Team Shanghai Alice;2009-01-01;;Shooter,Indie;;;Team Shanghai Alice;;;;Video_games_sales13267;Stretch Panic;PS2;Midas Interactive Entertainment;2001-01-01;0.05;Platform;65.0;7.8;;;T;;False
Windowgames_2222;Mystery Case Files: Huntsville;PC;Big Fish Games;2005-01-01;;Puzzle,Adventure;;;Big Fish Studios;;;;Video_games_sales16526;Greg Hastings Tournament Paintball Maxd;PS2;Activision;2006-01-01;0.01;Shooter;70.0;9.2;;;E10+;;False
Windowgames_2686;Raiden III;PC;MOSS LTD,Cyberfront Corporation,Soft-World International;2006-01-01;;Shooter;;;Moss LTD,Seibu Kaihatsu;;;;Video_games_sales4803;NFL GameDay 2003;PS2;Sony Computer Entertainment;2002-01-01;0.4;Sports;60.0;;;;E;;False
Windowgames_522;Championship Manager: Season 01/02;PC;Eidos;2001-01-01;;Simulator,Sport;;;Sports Interactive;;;;Video_games_sales15612;Sega Ages 2500 Series Vol. 32: Phantasy Star Complete Collection;PS2;Sega;2008-01-01;0.02;Role-Playing;;;;;;;False
Windowgames_1875;Law & Order: Double or Nothing;PC;Vivendi Universal;2003-01-01;;Adventure;;;Legacy Interactive;;;;Video_games_sales16607;World Heroes Anthology;PS2;Ignition Entertainment;2007-01-01;0.01;Fighting;53.0;;;;T;;False
Windowgames_2876;Scratches;PC;Got Game Entertainment;2006-01-01;;Simulator;;;Nucleosys;;;;Video_games_sales3566;Resident Evil Outbreak File #2;PS2;Capcom;2004-01-01;0.57;Action;58.0;7.7;;;M;;False
Windowgames_2976;Sid Meiers Antietam!;PC;Electronic Arts;1998-01-01;;Real Time Strategy (RTS),Strategy;;;Firaxis Games;;;;Video_games_sales12248;RedCard 20-03;PS2;Midway Games;2002-01-01;0.07;Sports;73.0;9.0;;;E;;False
Windowgames_3382;Thunder Truck Rally;PC;Psygnosis;1997-01-01;;Racing,Sport;;;Reflections;;;;Video_games_sales783;Dance Dance Revolution Extreme;PS2;Konami Digital Entertainment;2004-01-01;2.13;Simulation;77.0;9.0;;;E;;False
Windowgames_1133;Escape From Paradise City;PC;CDV Software;2007-01-01;;Real Time Strategy (RTS),Strategy;;;Sirius Games;;;;Video_games_sales4712;Tom Clancys HAWX 2;PS3;Ubisoft;2010-01-01;0.41;Action;70.0;6.8;;;T;;False
Windowgames_3150;SpyHunter;PC;Midway Games;2001-01-01;;Racing;;;Paradigm Entertainment,Point of View,Inc.,Sidhe Interactive;;;;Video_games_sales7525;Pro Yaky? Spirits 2010;PS3;Konami Digital Entertainment;2010-01-01;0.21;Sports;;;;;;;False
Windowgames_2181;Morpheus;PC;Piranha Interactive Publishing,Tiburon Interactive Publishing;1998-01-01;;Platform,Puzzle,Strategy;;;Soap Bubble Productions;;;;Video_games_sales1598;SOCOM: U.S. Navy SEALs Confrontation;PS3;Sony Computer Entertainment;2008-01-01;1.25;Shooter;63.0;6.9;;;M;;False
Windowgames_518;Centipede;PC;Hasbro Interactive;1998-01-01;;Shooter;;;Atari,Leaping Lizard;;;;Video_games_sales2606;pro evolution soccer 2011;PSP;Konami Digital Entertainment;2010-01-01;0.79;Sports;74.0;5.8;;;E;;False
Windowgames_1464;Gods and Generals;PC;Activision Value;2003-01-01;;Fighting;;;Anivision;;;;Video_games_sales7818;Dantes Inferno;PSP;Electronic Arts;2010-01-01;0.19;Action;70.0;8.1;;;M;;False
Windowgames_3768;X3: Terran Conflict;PC;Deep Silver,Interactive Gaming Software;2008-01-01;;Role-playing (RPG),Simulator,Strategy;;;Egosoft;;;;Video_games_sales1064;Super Puyo Puyo;SNES;Banpresto;1993-01-01;1.7;Puzzle;;;;;;;False
Windowgames_3173;Star Trek: Starfleet Academy;PC;Interplay Entertainment;1997-01-01;;Simulator;;;StarFleet Academy Software,Interplay,High Voltage Software;;;;Video_games_sales290;Street Fighter II Turbo;SNES;Capcom;1992-01-01;4.1;Fighting;;;;;;;False
Windowgames_4;1001 Spikes;PC;Nicalis;2014-01-01;;Platform,Adventure,Indie;;;8bits Fanatics;;;;Video_games_sales1455;Disney Princess: Enchanted Journey;Wii;Disney Interactive Studios;2007-01-01;1.35;Adventure;;4.3;;;E;;False
Windowgames_1467;Golf Resort Tycoon;PC;Activision;2001-01-01;;Simulator,Sport;;;Cat Daddy Games;;;;Video_games_sales5755;The Matrix: Path of Neo;X;Atari;2005-01-01;0.31;Action;73.0;7.3;;;T;;False
Windowgames_1949;Lord of the Rings Online: Mines of Moria;PC;Turbine,Inc.;2008-01-01;;Role-playing (RPG),Adventure;;;Turbine,Inc.;;;;Video_games_sales9309;Marvel vs. Capcom 2: New Age of Heroes;X;Capcom;2002-01-01;0.14;Fighting;;;;;;;False
Windowgames_1779;Jazz Jackrabbit 2;PC;Gathering of Developers;1998-01-01;;Platform,Adventure;;;Orange Games,Epic Games;;;;Video_games_sales11377;Prisoner of War;X;Atari;2002-01-01;0.08;Adventure;64.0;;;;T;;False
Windowgames_1266;FIFA 2002;PC;Electronic Arts;2001-01-01;;Sport;;;EA Canada;;;;Video_games_sales14058;Rugby Challenge 3;X360;Alternative Software;2016-01-01;0.04;Sports;;;;;E;;False
Windowgames_1476;Grand Ages: Rome;PC;Kalypso Media;2009-01-01;;Simulator,Strategy;;;Haemimont Games;;;;Video_games_sales589;Medal of Honor;X360;Electronic Arts;2010-01-01;2.62;Shooter;74.0;6.7;;;M;;False
