id;name;platform;publishers;publicationDate;globallySoldUnits;genres;criticScore;userScore;developers;summary;rating;series;id;name;platform;publishers;publicationDate;globallySoldUnits;genres;criticScore;userScore;developers;summary;rating;series;0
Video_games_sales13004;Psycho-Pass: Mandatory Happiness;PS4;Nippon Ichi Software;2016-01-01;0.05;Adventure;72.0;8.3;;;T;;PS4_id_3128;PSYCHO-PASS: Mandatory Happiness (JP);PS4;MAGES.;2016-03-24;;Visual Novel;;;5pb.;;;;True
Video_games_sales2586;WWE 2K17;PS4;Take-Two Interactive;2016-01-01;0.8;Sports;69.0;6.9;;;T;;PS4_id_333;WWE 2K17;PS4;2K Games;2016-10-11;;Sports,Wrestling;;;Yuke's;;;;True
Video_games_sales5381;Skylanders: SuperChargers;PS4;Activision;2015-01-01;0.34;Action;81.0;3.3;;;E10+;;PS4_id_4335;Skylanders SuperChargers;PS4;Activision;2015-09-20;;Action-Adventure;;;Vicarious Visions;;;;True
Video_games_sales775;Dying Light;PS4;Warner Bros. Interactive Entertainment;2015-01-01;2.14;Action;74.0;7.9;;;M;;PS4_id_5711;Dying Light;PS4;Warner Bros. Interactive Entertainment;2015-01-27;;Action Horror,Open World;;;Techland;;;;True
Video_games_sales473;FIFA 14;PS4;Electronic Arts;2013-01-01;3.02;Sports;87.0;6.3;;;E;;PS4_id_5858;FIFA 14;PS4;Electronic Arts;2013-11-15;;Sports,Football;;;EA Canada;;;;True
Video_games_sales7841;Godzilla (2015);PS4;Namco Bandai Games;2014-01-01;0.19;Action;;;;;;;PS4_id_6291;Godzilla;PS4;Bandai Namco Entertainment;2015-07-14;;Action;;;Natsume;;;;True
Video_games_sales2241;Guitar Hero Live;PS4;Activision;2015-01-01;0.93;Misc;80.0;6.2;;;T;;PS4_id_6425;Guitar Hero Live;PS4;Activision;2015-10-20;;Music;;;FreeStyleGames;;;;True
Video_games_sales10712;Gundam Breaker 3;PS4;Namco Bandai Games;2016-01-01;0.1;Action;;;;;;;PS4_id_6432;Gundam Breaker 3;PS4;Bandai Namco Entertainment;2016-03-03;;Mech;;;Crafts & Meister;;;;True
Video_games_sales4995;Homefront: The Revolution;PS4;Deep Silver;2016-01-01;0.38;Shooter;48.0;3.9;;;M;;PS4_id_6701;Homefront: The Revolution;PS4;Deep Silver;2016-05-17;;Open World,First Person Shooter,Stealth;;;Deep Silver Dambuster Studios;;;;True
Video_games_sales4617;Just Dance 2014;PS4;Ubisoft;2013-01-01;0.42;Misc;75.0;5.5;;;E10+;;PS4_id_6891;Just Dance 2014;PS4;Ubisoft;2013-11-15;;Dance;;;Ubisoft Paris;;;;True
Video_games_sales4617;Just Dance 2014;PS4;Ubisoft;2013-01-01;0.42;Misc;75.0;5.5;;;E10+;;PS4_id_6892;Just Dance 2014 (EU);PS4;Ubisoft;2013-11-22;;Dance;;;Ubisoft Paris;;;;True
Video_games_sales13591;Resident Evil 5 HD;PS4;Capcom;2016-01-01;0.04;Action;;;;;;;PS4_id_805;Resident Evil 4;PS4;Capcom Entertainment;2016-08-30;;Action Horror,Third Person Shooter,Survival Horror;;;Capcom Entertainment;;;;False
Video_games_sales13591;Resident Evil 5 HD;PS4;Capcom;2016-01-01;0.04;Action;;;;;;;PS4_id_806;Resident Evil 5;PS4;Capcom Entertainment;2016-06-28;;Action Horror,Third Person Shooter;;;Capcom Entertainment;;;;True
Video_games_sales13591;Resident Evil 5 HD;PS4;Capcom;2016-01-01;0.04;Action;;;;;;;PS4_id_807;Resident Evil 6;PS4;Capcom Entertainment;2016-03-29;;Action Horror,Third Person Shooter;;;Capcom Entertainment;;;;False
Video_games_sales13591;Resident Evil 5 HD;PS4;Capcom;2016-01-01;0.04;Action;;;;;;;PS4_id_808;Resident Evil 7 Biohazard;PS4;Capcom Entertainment;2017-01-24;;Action Horror,First Person Shooter;;;Capcom Entertainment;;;;False
Video_games_sales13591;Resident Evil 5 HD;PS4;Capcom;2016-01-01;0.04;Action;;;;;;;PS4_id_809;Resident Evil Code: Veronica X;PS4;Capcom Entertainment;2017-05-09;;Survival Horror;;;Capcom Entertainment;;;;False
Video_games_sales354;Battlefield 4;PS4;Electronic Arts;2013-01-01;3.61;Shooter;85.0;6.9;;;M;;PS4_id_8263;Battlefield 4;PS4;Electronic Arts;2013-11-15;;First Person Shooter;;;DICE;;;;True
Video_games_sales637;NBA 2K15;PS4;Take-Two Interactive;2014-01-01;2.46;Sports;83.0;6.9;;;E;;PS4_id_8741;NBA 2K15;PS4;2K Sports;2014-10-07;;Sports,Basketball;;;Visual Concepts;;;;True
Video_games_sales10911;Mega Man Legacy Collection;PS4;Capcom;2016-01-01;0.09;Platform;77.0;6.1;;;E;;PS4_id_9179;Mega Man Legacy Collection;PS4;Capcom Entertainment;2015-08-25;;Platformer,Collection;;;Digital Eclipse;;;;True
Video_games_sales10911;Mega Man Legacy Collection;PS4;Capcom;2016-01-01;0.09;Platform;77.0;6.1;;;E;;PS4_id_9183;Mega Man Zero/ZX Legacy Collection;PS4;Capcom Entertainment;2020-02-25;;Platformer,Collection;;;Capcom Entertainment;;;;False
Video_games_sales486;Middle-Earth: Shadow of Mordor;PS4;Warner Bros. Interactive Entertainment;2014-01-01;2.97;Action;84.0;8.1;;;M;;PS4_id_9273;Middle-earth: Shadow of Mordor;PS4;Warner Bros. Interactive Entertainment;2014-09-30;;Open World,Action-RPG,Role Playing,Stealth;;;Monolith Productions;;;;True
Video_games_sales3191;Rocksmith 2014;PS4;Ubisoft;2014-01-01;0.63;Misc;;;;;;;PS4_id_968;Rocksmith 2014 Edition;PS4;Ubisoft;2014-11-04;;Music;;;Ubisoft San Francisco;;;;True
Video_games_sales3191;Rocksmith 2014;PS4;Ubisoft;2014-01-01;0.63;Misc;;;;;;;PS4_id_968;Rocksmith 2014 Edition;PS4;Ubisoft;2014-11-04;;Music;;;Ubisoft San Francisco;;;;True
Video_games_sales1862;Dishonored 2;PS4;Bethesda Softworks;2016-01-01;1.1;Action;88.0;7.7;;;M;;PS4_id_5411;Dishonored 2;PS4;Bethesda Softworks;2016-11-11;;Action-Adventure,Stealth;;;Arkane Studios;;;;True
Video_games_sales1862;Dishonored 2;PS4;Bethesda Softworks;2016-01-01;1.1;Action;88.0;7.7;;;M;;PS4_id_5412;Dishonored Definitive Edition;PS4;Bethesda Softworks;2015-08-28;;Action-Adventure,Stealth;;;Arkane Studios;;;;False
Video_games_sales5932;Steep;PS4;Ubisoft;2016-01-01;0.3;Sports;72.0;6.5;;;T;;PS4_id_4699;STEEP;PS4;Ubisoft;2016-12-02;;Sports,Skiing,Snowboarding;;;Ubisoft Annecy;;;;True
Video_games_sales14955;The Peanuts Movie: Snoopys Grand Adventure;PS4;Activision;2015-01-01;0.03;Action;59.0;6.6;;;E;;PS4_id_1553;The Peanuts Movie: Snoopy's Grand Adventure;PS4;Activision;2015-11-03;;Platformer;;;Blue Sky Studios;;;;True
Video_games_sales4654;Tales of Zestiria;PS4;Namco Bandai Games;2015-01-01;0.42;Role-Playing;72.0;6.8;;;T;;PS4_id_1135;Tales of Zestiria;PS4;Bandai Namco Entertainment;2015-10-20;;Action-RPG,Role Playing;;;Bandai Namco Entertainment;;;;True
Video_games_sales3388;Rocket League;PS4;505 Games;2016-01-01;0.6;Sports;85.0;8.7;;;E;;PS4_id_961;Rocket League;PS4;Psyonix;2015-07-07;;Sports;;;Psyonix;;;;True
Video_games_sales2100;Final Fantasy Type-0;PS4;Square Enix;2015-01-01;0.99;Role-Playing;;;;;;;PS4_id_5890;Final Fantasy Type-0 HD;PS4;Square Enix;2015-03-17;;Action-RPG,Role Playing;;;Square Enix;;;;True
Video_games_sales105;Uncharted 4: A Thiefs End;PS4;Sony Computer Entertainment;2016-01-01;7.28;Shooter;93.0;7.9;;;T;;PS4_id_2177;Uncharted 4: A Thief's End;PS4;Sony Interactive Entertainment;2016-05-10;;Third Person Shooter;;;Naughty Dog;;;;True
Video_games_sales2164;MLB 16: The Show;PS4;Sony Computer Entertainment;2016-01-01;0.96;Action;;;;;;;PS4_id_9362;MLB The Show 16;PS4;Sony Computer Entertainment;2016-03-29;;Sports,Baseball;;;San Diego Studio;;;;True
Video_games_sales6697;Onechanbara Z2: Chaos;PS4;Nippon Ichi Software;2014-01-01;0.25;Action;57.0;6.5;;;M;;PS4_id_2559;Onechanbara Z2: Chaos;PS4;XSEED Games;2015-07-21;;Hack & Slash;;;Tamsoft;;;;True
Video_games_sales6697;Onechanbara Z2: Chaos;PS4;Nippon Ichi Software;2014-01-01;0.25;Action;57.0;6.5;;;M;;PS4_id_2560;Onechanbara Z2: Chaos (EU);PS4;NIS America;2015-08-28;;Hack & Slash;;;Tamsoft;;;;True
Video_games_sales6697;Onechanbara Z2: Chaos;PS4;Nippon Ichi Software;2014-01-01;0.25;Action;57.0;6.5;;;M;;PS4_id_2561;Onechanbara Z2: Chaos (JP);PS4;D3Publisher;2014-10-30;;Hack & Slash;;;Tamsoft;;;;True
Video_games_sales4502;Wolfenstein: The Old Blood;PS4;Bethesda Softworks;2015-01-01;0.44;Action;76.0;8.0;;;;;PS4_id_251;Wolfenstein: The Old Blood;PS4;Bethesda Softworks;2015-05-05;;First Person Shooter;;;MachineGames;;;;True
Video_games_sales4502;Wolfenstein: The Old Blood;PS4;Bethesda Softworks;2015-01-01;0.44;Action;76.0;8.0;;;;;PS4_id_252;Wolfenstein: The Old Blood (DE);PS4;Bethesda Softworks;2015-05-05;;First Person Shooter;;;MachineGames;;;;True
Video_games_sales6885;Front Line;2600;Taito;1981-01-01;0.24;Action;;;;;;;PS4_id_8523;Boku to Kanojo no Kenshuu Nisshi;PS4;Entergram;2018-08-23;;Visual Novel;;;Prekano;;;;False
Video_games_sales7164;Mega Man Legacy Collection;3DS;Capcom;2016-01-01;0.22;Platform;77.0;7.0;;;E;;PS4_id_4372;Smashbox Arena;PS4;Archiact;2017-07-25;;First Person Shooter;;;BigBox VR;;;;False
Video_games_sales3112;Wario: Master of Disguise;DS;Nintendo;2007-01-01;0.65;Platform;60.0;7.4;;;E10+;;PS4_id_1047;RPG Maker MV;PS4;NIS America;2020-09-11;;Simulation;;;Kadokawa;;;;False
Video_games_sales15418;Disney's Meet the Robinsons;DS;Disney Interactive Studios;2007-01-01;0.02;Action;64.0;;;;E10+;;PS4_id_5627;Dreams;PS4;Sony Interactive Entertainment;2020-02-14;;Sandbox;;;Media Molecule;;;;False
Video_games_sales16043;San Goku Shi DS 2;DS;Tecmo Koei;2007-01-01;0.02;Strategy;;;;;;;PS4_id_391;Edna and Harvey: The Breakout - Anniversary Edition (EU);PS4;Daedalic Entertainment;2020-06-17;;Adventure,Point & Click;;;Daedalic Entertainment;;;;False
Video_games_sales571;Mario vs. Donkey Kong: Mini-Land Mayhem!;DS;Nintendo;2010-01-01;2.67;Puzzle;79.0;7.7;;;E;;PS4_id_7742;Cinders (EU);PS4;Crunching Koalas;2020-08-25;;Visual Novel;;;MoaCube;;;;False
Video_games_sales16949;Clue / Mouse Trap / Perfection / Aggravation;DS;Unknown;2006-01-01;0.01;Misc;;;;;E;;PS4_id_8619;Bridge Constructor Stunts;PS4;Headup Games;2018-03-27;;Puzzle,Simulation;;;Clockstone STUDIO;;;;False
Video_games_sales6197;Kung Zhu;DS;Activision;2010-01-01;0.28;Action;;;;;;;PS4_id_5079;Dariusburst: Another Chronicle EX+ (EU);PS4;United Games Entertainment,Strictly Limited Games;2021-07-27;;Shoot 'em up;;;Taito;;;;False
Video_games_sales13208;The Mysterious Case of Dr. Jekyll and Mr. Hyde;DS;O-Games;2010-01-01;0.05;Adventure;;;;;;;PS4_id_6996;King Drift and hajwalah;PS4;Bemo Games;2019-01-24;;Action;;;Bemo Games;;;;False
Video_games_sales17144;Killer 3D Pool;GBA;Zoo Digital Publishing;2005-01-01;0.01;Misc;;;;;E;;PS4_id_2952;Pneuma: Breath of Life;PS4;Deco Digital;2015-07-07;;Puzzle;;;Deco Digital;;;;False
Video_games_sales9044;Elf: The Movie;GBA;Crave Entertainment;2004-01-01;0.15;Action;;;;;E;;PS4_id_9209;Memoranda;PS4;Carbon Fire Studio;2021-01-22;;Adventure,Point & Click;;;Bit Byterz;;;;False
Video_games_sales16484;CT Special Forces 2: Back in the Trenches;GBA;LSP Games;2003-01-01;0.01;Shooter;76.0;;;;T;;PS4_id_2729;Party Hard;PS4;tinyBuild;2016-04-26;;Stealth;;;Pinokl Games;;;;False
Video_games_sales6219;Corvette;GBA;TDK Mediactive;2003-01-01;0.28;Racing;;;;;E;;PS4_id_143;Weird West;PS4;;;;;;;;;;;False
Video_games_sales13072;Virtua Striker 2002;GC;Sega;2002-01-01;0.05;Sports;58.0;6.3;;;E;;PS4_id_7083;Kono Yo no Hate de Koi o Utau Shoujo YU-NO (KR);PS4;Digital Touch;2018-05-18;;Visual Novel;;;5pb.;;;;False
Video_games_sales8136;Sesame Street: Elmos Letter Adventure;N64;NewKidCo;1999-01-01;0.18;Misc;;;;;;;PS4_id_4677;State of Mind;PS4;Daedalic Entertainment;2018-08-15;;Adventure;;;Daedalic Entertainment;;;;False
Video_games_sales15475;Sacred Gold;PC;Encore;2005-01-01;0.02;Role-Playing;;8.2;;;T;;PS4_id_4738;Stranded Deep;PS4;Beam Team Games;2020-04-21;;Survival;;;Beam Team Games,Fun Labs;;;;False
Video_games_sales641;Twisted Metal 2;PS;Sony Computer Entertainment;1996-01-01;2.44;Racing;;;;;;;PS4_id_1264;The Banner Saga;PS4;Versus Evil;2016-01-12;;Role Playing,Strategy,Turn Based;;;Stoic;;;;False
Video_games_sales9374;Backyard Soccer;PS;Infogrames;2001-01-01;0.13;Sports;;;;;E;;PS4_id_8348;Binaries;PS4;Ground Shatter;2016-08-30;;Platformer;;;Ant Workshop;;;;False
Video_games_sales14513;DragonHeart: Fire & Steel;PS;Acclaim Entertainment;1996-01-01;0.03;Action;;;;;;;PS4_id_7616;Castlevania Anniversary Collection;PS4;Konami Digital Entertainment;2019-05-16;;Platformer,Collection;;;M2;;;;False
Video_games_sales7896;Barbie Horse Adventures: Riding Camp;PS2;Activision;2008-01-01;0.19;Sports;;;;;E;;PS4_id_1518;The Manga Works;PS4;Kairosoft;2020-05-14;;Simulation,Management;;;Kairosoft;;;;False
Video_games_sales10976;Psychonauts;PS2;Majesco Entertainment;2005-01-01;0.09;Platform;86.0;8.7;;;T;;PS4_id_9256;METRICO+;PS4;Digital Dreams;2016-08-23;;Puzzle,Platformer;;;Digital Dreams;;;;False
Video_games_sales8173;Commandos 2: Men of Courage;PS2;Eidos Interactive;2002-01-01;0.18;Strategy;67.0;6.8;;;T;;PS4_id_5054;Danganronpa Another Episode: Ultra Despair Girls (HK/TW);PS4;Spike Chunsoft;2017-06-29;;Third Person Shooter,Action-Adventure;;;Spike Chunsoft;;;;False
Video_games_sales11794;Tales of Fandom Vol.2;PS2;Namco Bandai Games;2007-01-01;0.08;Role-Playing;;;;;;;PS4_id_7824;Commandos 2 - HD Remaster;PS4;Kalypso Media;2020-09-18;;Stealth,Strategy,Real Time;;;Yippee Entertainment;;;;False
Video_games_sales15110;BeatMania IIDX 11: IIDX Red;PS2;Konami Digital Entertainment;2006-01-01;0.02;Simulation;;;;;;;PS4_id_5350;Devious Dungeon;PS4;Ratalaika Games;2018-04-24;;Roguelite,Platformer,Dungeon Crawler;;;Ravenous Games;;;;False
Video_games_sales1993;MVP Baseball 2003;PS2;Electronic Arts;2003-01-01;1.04;Sports;81.0;8.9;;;E;;PS4_id_3747;Arcade Archives THE ASTYANAX;PS4;Hamster;2021-05-06;;Platformer;;;City Connection;;;;False
Video_games_sales11592;Cabelas North American Adventures;PS2;Activision;2010-01-01;0.08;Sports;;;;;T;;PS4_id_6180;Gene Rain;PS4;Deeli Network Technology;2018-07-17;;Third Person Shooter;;;Deeli Network Technology;;;;False
Video_games_sales9402;Shonen Jumps One Piece: Grand Battle;PS2;Atari;2005-01-01;0.13;Fighting;;;;;;;PS4_id_9304;Milky Way Prince - The Vampire Star;PS4;;;;;;;;;;;False
Video_games_sales1792;Tenchu: Wrath of Heaven;PS2;Activision;2003-01-01;1.14;Action;79.0;8.4;;;M;;PS4_id_4442;Song of the Deep (EU);PS4;GameTrust Games;2016-07-12;;Metroidvania,Action-Adventure;;;Insomniac Games;;;;False
Video_games_sales16220;Higurashi no Naku Koro ni Iki;PS3;Kaga Create;2015-01-01;0.01;Action;;;;;;;PS4_id_5695;Dusk Diver (Asia);PS4;Justdan International;2019-10-24;;Action-RPG,Role Playing,Hack & Slash;;;JFI Games;;;;False
Video_games_sales85;FIFA Soccer 13;PS3;Electronic Arts;2012-01-01;8.17;Action;88.0;6.5;;;E;;PS4_id_6230;Giana Sisters: Twisted Dreams - Director's Cut (CN/HK);PS4;Black Forest Games;2015-12-25;;Platformer;;;Black Forest Games;;;;False
Video_games_sales12662;Samurai Warriors 4: Empires;PS3;Tecmo Koei;2015-01-01;0.06;Action;;;;;T;;PS4_id_1203;TERA;PS4;En Masse Entertainment;2018-04-03;;Action-RPG,Role Playing,MMO,Dungeon Crawler;;;Bluehole;;;;False
Video_games_sales12742;Nendoroid Generation;PSP;Namco Bandai Games;2012-01-01;0.06;Role-Playing;;;;;;;PS4_id_1453;The Krucer Parallax;PS4;;;;;;;;;;;False
Video_games_sales15435;Higurashi Daybreak Portable Mega Edition;PSP;Alchemist;2009-01-01;0.02;Adventure;;;;;;;PS4_id_1299;The Childs Sight (EU);PS4;Forever Entertainment;2021-02-26;;Adventure;;;Forever Entertainment;;;;False
Video_games_sales2767;Coded Arms;PSP;Konami Digital Entertainment;2005-01-01;0.75;Shooter;59.0;6.5;;;T;;PS4_id_9063;Maitetsu:Pure Station (EU);PS4;Circle Entertainment;2020-01-15;;Visual Novel;;;Lose;;;;False
Video_games_sales2880;Ben 10: Protector of Earth;PSP;D3Publisher;2007-01-01;0.71;Action;60.0;7.2;;;E10+;;PS4_id_7889;Cotton Boomerang (Asia);PS4;H2 Interactive;2021-09-30;;Shoot 'em up;;;City Connection,Success;;;;False
Video_games_sales6327;The Warriors;PSP;Take-Two Interactive;2007-01-01;0.27;Action;81.0;7.8;;;M;;PS4_id_7473;ZJ the Ball (Level 4);PS4;Breakthrough Gaming;2021-09-05;;Platformer;;;Breakthrough Gaming;;;;False
Video_games_sales16936;Monster Radar;PSV;Sony Computer Entertainment;2011-01-01;0.01;Action;;;;;;;PS4_id_3422;AI: The Somnium Files (Asia);PS4;Spike Chunsoft;2019-09-19;;Adventure,Visual Novel;;;Spike Chunsoft;;;;False
Video_games_sales9036;Dragon Ball Z: Idainaru Dragon Ball Densetsu;SAT;Namco Bandai Games;1995-01-01;0.15;Fighting;;;;;;;PS4_id_1056;RUGBY 15;PS4;Maximum Games;2015-02-24;;Sports,Rugby;;;HB Studios;;;;False
Video_games_sales11405;Chibi Maruko-Chan: Harikiri 365-Nichi no Maki;SNES;Epoch;1991-01-01;0.08;Misc;;;;;;;PS4_id_5857;Fibbage;PS4;Jackbox Games;2014-09-16;;Educational & Trivia,Party;;;Jackbox Games;;;;False
